family,display_name,experiment,scenario,seed,tracking_backend,best_epoch,best_val_task_loss,task_loss,recon_loss,model,run_dir,output_root,proxy_signal_r2,z_signal_spearman_rho,effective_kstar_mae,effective_kstar_spearman_rho,effective_lag_entropy_mean,effective_lag_peak_accuracy,total_loss,omega_entropy_penalty,omega_entropy_band_violation_share,z_anchor_loss,kstar_mae,kstar_rmse,kstar_spearman_rho,kstar_spearman_p,z_spearman_rho,z_spearman_p,proxy_recon_r2,omega_entropy_mean,omega_peak_accuracy,task_mse,task_mae,task_r2,posthoc_kstar_mae,posthoc_kstar_rmse,posthoc_kstar_spearman_rho,posthoc_kstar_spearman_p,posthoc_profile_entropy_mean,posthoc_profile_peak_accuracy,variant
tft,TFT,tft_linear_seed16,linear,16,json,80,0.043984487652778625,0.02988296188414097,,tft,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\tft\tft_linear_seed16,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\tft,,,1.7491495949029923,0.513522891141393,2.2513160671139425,0.17,,,,,,,,,,,,,,0.029882961457036412,0.13546731991320848,0.8411557277003944,1.7491495949029923,2.1041110130719294,0.513522891141393,7.494134171767667e-15,2.2513160671139425,0.17,
tft,TFT,tft_linear_seed17,linear,17,json,90,0.04842689260840416,0.03177386522293091,,tft,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\tft\tft_linear_seed17,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\tft,,,1.6203106546401977,0.49090616623410294,2.2474692713740096,0.195,,,,,,,,,,,,,,0.03177386626492058,0.14043549516558415,0.850558881344907,1.6203106546401977,2.002641317487291,0.49090616623410294,1.5850239682311315e-13,2.2474692713740096,0.195,
tft,TFT,tft_linear_seed18,linear,18,json,85,0.036940813064575195,0.031327035278081894,,tft,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\tft\tft_linear_seed18,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\tft,,,1.7659614181518555,0.4731090315539599,2.2579550589663215,0.135,,,,,,,,,,,,,,0.03132703295649711,0.14098195031034993,0.850474773603433,1.7659614181518555,2.1003472392425144,0.4731090315539599,1.5013271841676153e-12,2.2579550589663215,0.135,
tft,TFT,tft_linear_seed19,linear,19,json,122,0.042371805757284164,0.027430681511759758,,tft,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\tft\tft_linear_seed19,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\tft,,,1.69595170378685,0.5092950325995124,2.250206203517907,0.185,,,,,,,,,,,,,,0.027430678615765466,0.13063908635196275,0.8664575490559063,1.69595170378685,2.067128972437655,0.5092950325995124,1.348836938354817e-14,2.250206203517907,0.185,
tft,TFT,tft_linear_seed2,linear,2,json,69,0.046014003455638885,0.03823842108249664,,tft,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\tft\tft_linear_seed2,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\tft,,,1.6884992253780364,0.4594774616311299,2.2450477094587082,0.175,,,,,,,,,,,,,,0.03823842043590712,0.1548632089085877,0.8306466416478745,1.6884992253780364,2.037709696372746,0.4594774616311299,7.711416827376359e-12,2.2450477094587082,0.175,
tft,TFT,tft_linear_seed3,linear,3,json,50,0.04143255203962326,0.03317813575267792,,tft,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\tft\tft_linear_seed3,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\tft,,,1.591872627735138,0.42162482665500006,2.2317509276262975,0.17,,,,,,,,,,,,,,0.03317813430589777,0.14379523157316726,0.8318718296035502,1.591872627735138,1.9220765365100638,0.42162482665500006,5.047508270295243e-10,2.2317509276262975,0.17,
tft,TFT,tft_linear_seed4,linear,4,json,79,0.04515758529305458,0.03305387124419212,,tft,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\tft\tft_linear_seed4,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\tft,,,1.5120200848579406,0.5014136413669538,2.249907730661541,0.145,,,,,,,,,,,,,,0.033053869958020926,0.14308602118154523,0.8374627101725547,1.5120200848579406,1.8403800321845318,0.5014136413669538,3.9486978851973083e-14,2.249907730661541,0.145,
tft,TFT,tft_linear_seed5,linear,5,json,75,0.045593585819005966,0.034805718809366226,,tft,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\tft\tft_linear_seed5,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\tft,,,1.6358815002441407,0.48697169972921533,2.248424741746653,0.165,,,,,,,,,,,,,,0.03480571523686624,0.14809371673373972,0.8420906352796402,1.6358815002441407,1.995828165312521,0.48697169972921533,2.6350367582421817e-13,2.248424741746653,0.165,
tft,TFT,tft_linear_seed6,linear,6,json,95,0.04538002982735634,0.02871827408671379,,tft,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\tft\tft_linear_seed6,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\tft,,,1.6789980483055116,0.5187839724413005,2.249856636293125,0.19,,,,,,,,,,,,,,0.028718272130091045,0.13356187160365515,0.86364387388542,1.6789980483055116,2.019517084234794,0.5187839724413005,3.565615376320096e-15,2.249856636293125,0.19,
tft,TFT,tft_linear_seed7,linear,7,json,50,0.04088156297802925,0.03584381937980652,,tft,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\tft\tft_linear_seed7,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\tft,,,1.7039591801166534,0.38781614094088446,2.229373993691134,0.175,,,,,,,,,,,,,,0.035843818255240696,0.14927741185543708,0.8171965010802846,1.7039591801166534,2.0980517007816006,0.38781614094088446,1.3966627106889383e-08,2.229373993691134,0.175,
tft,TFT,tft_linear_seed8,linear,8,json,91,0.05182405188679695,0.033852532505989075,,tft,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\tft\tft_linear_seed8,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\tft,,,1.6911823976039886,0.43484342743822973,2.2550064043652993,0.15,,,,,,,,,,,,,,0.03385253334598282,0.14515512491652044,0.8431888958126736,1.6911823976039886,2.0617673963047007,0.43484342743822973,1.2422776609303733e-10,2.2550064043652993,0.15,
tft,TFT,tft_linear_seed9,linear,9,json,105,0.048280324786901474,0.03078801929950714,,tft,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\tft\tft_linear_seed9,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\tft,,,1.621699481010437,0.36721613482293314,2.242916470050114,0.195,,,,,,,,,,,,,,0.03078801597382608,0.13711588565213606,0.8520692310736612,1.621699481010437,2.0007336261805366,0.36721613482293314,8.85795064053529e-08,2.242916470050114,0.195,
ablation,No AC Encoder,no_ac_encoder_nonlinear_seed0,nonlinear,0,json,200,0.13112635910511017,0.0399935208261013,6440289304576.0,,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation\no_ac_encoder_nonlinear_seed0,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation,-83656752244414.5,0.0,2.366931381225586,0.0,1.8858375962121345,0.445,0.0399935208261013,0.0,0.0,0.0,2.366931381225586,2.796370001486603,0.0,1.0,0.0,1.0,-83656752244414.5,1.8858375962121345,0.445,,,,,,,,,,no_ac_encoder
ablation,No AC Encoder,no_ac_encoder_nonlinear_seed1,nonlinear,1,json,47,0.10802052915096283,0.07228103280067444,29087250776064.0,,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation\no_ac_encoder_nonlinear_seed1,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation,-561940507493254.06,0.0,2.3687985610961912,0.0,1.8896240645296525,0.1,0.07228103280067444,0.0,0.0,0.0,2.3687985610961912,2.7082281144873366,0.0,1.0,0.0,1.0,-561940507493254.06,1.8896240645296525,0.1,,,,,,,,,,no_ac_encoder
ablation,No AC Encoder,no_ac_encoder_nonlinear_seed10,nonlinear,10,json,52,0.1324879378080368,0.08590712398290634,7168580663640064.0,,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation\no_ac_encoder_nonlinear_seed10,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation,-1.5868147089988573e+17,0.0,2.5184895420074462,0.0,1.7510291439023018,0.115,0.08590712398290634,0.0,0.0,0.0,2.5184895420074462,2.8292328175629513,0.0,1.0,0.0,1.0,-1.5868147089988573e+17,1.7510291439023018,0.115,,,,,,,,,,no_ac_encoder
ablation,No AC Encoder,no_ac_encoder_nonlinear_seed11,nonlinear,11,json,44,0.11654745042324066,0.08093495666980743,62925926563840.0,,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation\no_ac_encoder_nonlinear_seed11,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation,-715194807105061.9,0.0,2.716072654724121,0.0,1.9302934660122326,0.1,0.08093495666980743,0.0,0.0,0.0,2.716072654724121,2.989338228806787,0.0,1.0,0.0,1.0,-715194807105061.9,1.9302934660122326,0.1,,,,,,,,,,no_ac_encoder
ablation,No AC Encoder,no_ac_encoder_nonlinear_seed12,nonlinear,12,json,59,0.12698714435100555,0.07502376288175583,6323150174289920.0,,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation\no_ac_encoder_nonlinear_seed12,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation,-9.209751660043133e+16,0.0,2.809072003364563,0.0,1.887547312703777,0.085,0.07502376288175583,0.0,0.0,0.0,2.809072003364563,3.068483888566111,0.0,1.0,0.0,1.0,-9.209751660043133e+16,1.887547312703777,0.085,,,,,,,,,,no_ac_encoder
ablation,No AC Encoder,no_ac_encoder_nonlinear_seed13,nonlinear,13,json,49,0.1039433628320694,0.07303343713283539,9899642992984064.0,,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation\no_ac_encoder_nonlinear_seed13,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation,-1.492614549394813e+17,0.0,2.2739914512634276,0.0,1.6420810110474233,0.135,0.07303343713283539,0.0,0.0,0.0,2.2739914512634276,2.6800322269055807,0.0,1.0,0.0,1.0,-1.492614549394813e+17,1.6420810110474233,0.135,,,,,,,,,,no_ac_encoder
ablation,No AC Encoder,no_ac_encoder_nonlinear_seed14,nonlinear,14,json,41,0.12588340044021606,0.08129049837589264,1760673660928.0,,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation\no_ac_encoder_nonlinear_seed14,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation,-29186883546013.516,0.0,2.614433538913727,0.0,1.780399541770947,0.085,0.08129049837589264,0.0,0.0,0.0,2.614433538913727,2.9654090843505143,0.0,1.0,0.0,1.0,-29186883546013.516,1.780399541770947,0.085,,,,,,,,,,no_ac_encoder
ablation,No AC Encoder,no_ac_encoder_nonlinear_seed15,nonlinear,15,json,59,0.09797900915145874,0.058558546006679535,6637758709760.0,,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation\no_ac_encoder_nonlinear_seed15,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation,-151879009891966.84,0.0,2.0979122138023376,0.0,1.8743068095243296,0.39,0.058558546006679535,0.0,0.0,0.0,2.0979122138023376,2.500465793111423,0.0,1.0,0.0,1.0,-151879009891966.84,1.8743068095243296,0.39,,,,,,,,,,no_ac_encoder
ablation,No AC Encoder,no_ac_encoder_nonlinear_seed16,nonlinear,16,json,50,0.13840919733047485,0.0828806683421135,6007700324352.0,,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation\no_ac_encoder_nonlinear_seed16,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation,-90325249573142.7,0.0,2.646453399658203,0.0,1.9810798955998297,0.075,0.0828806683421135,0.0,0.0,0.0,2.646453399658203,2.962526572613875,0.0,1.0,0.0,1.0,-90325249573142.7,1.9810798955998297,0.075,,,,,,,,,,no_ac_encoder
ablation,No AC Encoder,no_ac_encoder_nonlinear_seed17,nonlinear,17,json,36,0.13232925534248352,0.0802050232887268,2773825617920.0,,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation\no_ac_encoder_nonlinear_seed17,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation,-41192528872940.18,0.0,2.268367576599121,0.0,1.6788044886699822,0.345,0.0802050232887268,0.0,0.0,0.0,2.268367576599121,2.8045793579495673,0.0,1.0,0.0,1.0,-41192528872940.18,1.6788044886699822,0.345,,,,,,,,,,no_ac_encoder
ablation,No AC Encoder,no_ac_encoder_nonlinear_seed18,nonlinear,18,json,126,0.1179330050945282,0.04158401861786842,299099521024.0,,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation\no_ac_encoder_nonlinear_seed18,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation,-3928139575297.025,0.0,2.469871425628662,0.0,1.7754970182062346,0.4,0.04158401861786842,0.0,0.0,0.0,2.469871425628662,2.9836567339137465,0.0,1.0,0.0,1.0,-3928139575297.025,1.7754970182062346,0.4,,,,,,,,,,no_ac_encoder
ablation,No AC Encoder,no_ac_encoder_nonlinear_seed19,nonlinear,19,json,199,0.2004697322845459,0.0548977255821228,1832489404334080.0,,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation\no_ac_encoder_nonlinear_seed19,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation,-3.5046923548317708e+16,0.0,2.517936472892761,0.0,1.9078576386557629,0.39,0.0548977255821228,0.0,0.0,0.0,2.517936472892761,2.8544004030627677,0.0,1.0,0.0,1.0,-3.5046923548317708e+16,1.9078576386557629,0.39,,,,,,,,,,no_ac_encoder
ablation,No AC Encoder,no_ac_encoder_nonlinear_seed2,nonlinear,2,json,78,0.2610188126564026,0.09126065671443939,258826420224.0,,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation\no_ac_encoder_nonlinear_seed2,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation,-3400004142602.092,0.0,3.187236480712891,0.0,2.0708904535951724,0.105,0.09126065671443939,0.0,0.0,0.0,3.187236480712891,3.5202554666722623,0.0,1.0,0.0,1.0,-3400004142602.092,2.0708904535951724,0.105,,,,,,,,,,no_ac_encoder
ablation,No AC Encoder,no_ac_encoder_nonlinear_seed3,nonlinear,3,json,200,0.1320810317993164,0.04143432155251503,12390979600384.0,,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation\no_ac_encoder_nonlinear_seed3,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation,-244762577132896.75,0.0,2.201695878505707,0.0,1.9065061581891245,0.39,0.04143432155251503,0.0,0.0,0.0,2.201695878505707,2.605745516614353,0.0,1.0,0.0,1.0,-244762577132896.75,1.9065061581891245,0.39,,,,,,,,,,no_ac_encoder
ablation,No AC Encoder,no_ac_encoder_nonlinear_seed4,nonlinear,4,json,188,0.12581481039524078,0.03835798427462578,3967853789184.0,,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation\no_ac_encoder_nonlinear_seed4,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation,-73638609601621.81,0.0,2.1266971397399903,0.0,1.7157704387006407,0.45,0.03835798427462578,0.0,0.0,0.0,2.1266971397399903,2.6068565631979905,0.0,1.0,0.0,1.0,-73638609601621.81,1.7157704387006407,0.45,,,,,,,,,,no_ac_encoder
ablation,No AC Encoder,no_ac_encoder_nonlinear_seed5,nonlinear,5,json,29,0.12322434782981873,0.08306258171796799,1199427026944.0,,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation\no_ac_encoder_nonlinear_seed5,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation,-23312651763673.863,0.0,2.301102659702301,0.0,1.781822466639826,0.37,0.08306258171796799,0.0,0.0,0.0,2.301102659702301,2.8835260074122475,0.0,1.0,0.0,1.0,-23312651763673.863,1.781822466639826,0.37,,,,,,,,,,no_ac_encoder
ablation,No AC Encoder,no_ac_encoder_nonlinear_seed6,nonlinear,6,json,134,0.13251957297325134,0.04274047166109085,8213503257083904.0,,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation\no_ac_encoder_nonlinear_seed6,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation,-1.1815200680120706e+17,0.0,2.2955495929718017,0.0,1.753452089928802,0.42,0.04274047166109085,0.0,0.0,0.0,2.2955495929718017,2.7627943648331916,0.0,1.0,0.0,1.0,-1.1815200680120706e+17,1.753452089928802,0.42,,,,,,,,,,no_ac_encoder
ablation,No AC Encoder,no_ac_encoder_nonlinear_seed7,nonlinear,7,json,200,0.15778468549251556,0.04517510533332825,12511446302720.0,,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation\no_ac_encoder_nonlinear_seed7,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation,-274918693684946.38,0.0,2.324309411048889,0.0,1.6591284086813578,0.38,0.04517510533332825,0.0,0.0,0.0,2.324309411048889,2.9842925634368345,0.0,1.0,0.0,1.0,-274918693684946.38,1.6591284086813578,0.38,,,,,,,,,,no_ac_encoder
ablation,No AC Encoder,no_ac_encoder_nonlinear_seed8,nonlinear,8,json,32,0.12113601714372635,0.07793378084897995,647057090019328.0,,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation\no_ac_encoder_nonlinear_seed8,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation,-1.4532650088509064e+16,0.0,2.3359502077102663,0.0,1.8263100353161223,0.355,0.07793378084897995,0.0,0.0,0.0,2.3359502077102663,2.7332448956465436,0.0,1.0,0.0,1.0,-1.4532650088509064e+16,1.8263100353161223,0.355,,,,,,,,,,no_ac_encoder
ablation,No AC Encoder,no_ac_encoder_nonlinear_seed9,nonlinear,9,json,42,0.12454862147569656,0.07460688799619675,171272290304.0,,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation\no_ac_encoder_nonlinear_seed9,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation,-3167263216879.9155,0.0,2.2635034942626953,0.0,1.7149124726358003,0.4,0.07460688799619675,0.0,0.0,0.0,2.2635034942626953,2.673955091707927,0.0,1.0,0.0,1.0,-3167263216879.9155,1.7149124726358003,0.4,,,,,,,,,,no_ac_encoder
ablation,No Recon Regularization,no_recon_regularization_nonlinear_seed0,nonlinear,0,json,156,0.09556058794260025,0.034410133957862854,0.0035295169800519943,,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation\no_recon_regularization_nonlinear_seed0,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation,0.9468678665380682,0.9885682142053552,1.6246825671195984,0.9463826630682467,1.8653304558305883,0.5,0.034410133957862854,0.0,0.0,0.0,1.6246825671195984,1.8269164286219057,0.9463826630682467,4.088395831425771e-99,0.9885682142053552,1.1662846224506668e-164,0.9468678665380682,1.8653304558305883,0.5,,,,,,,,,,no_recon_regularization
ablation,No Recon Regularization,no_recon_regularization_nonlinear_seed1,nonlinear,1,json,131,0.10338951647281647,0.03923296555876732,0.0038438246119767427,,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation\no_recon_regularization_nonlinear_seed1,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation,0.9313013985793047,0.9921443036075903,1.4129626595973968,0.9599989083495244,1.836915559605797,0.44,0.03923296555876732,0.0,0.0,0.0,1.4129626595973968,1.5892710112235473,0.9599989083495244,2.03724600693618e-111,0.9921443036075903,1.0291832533319956e-180,0.9313013985793047,1.836915559605797,0.44,,,,,,,,,,no_recon_regularization
ablation,No Recon Regularization,no_recon_regularization_nonlinear_seed10,nonlinear,10,json,155,0.10119310766458511,0.037583641707897186,0.004382255952805281,,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation\no_recon_regularization_nonlinear_seed10,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation,0.9258183214885708,0.9903667591689793,1.0913621068000794,0.9635886876726568,1.7375983861931872,0.555,0.037583641707897186,0.0,0.0,0.0,1.0913621068000794,1.3318152166918666,0.9635886876726568,2.20495058275253e-115,-0.9903667591689793,5.559911411575664e-172,0.9258183214885708,1.7375983861931872,0.555,,,,,,,,,,no_recon_regularization
ablation,No Recon Regularization,no_recon_regularization_nonlinear_seed11,nonlinear,11,json,179,0.10484210401773453,0.03461569547653198,0.003754266304895282,,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation\no_recon_regularization_nonlinear_seed11,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation,0.9382176936276814,0.9913252831320785,1.507350308895111,0.9658089493908883,1.806588063288163,0.5,0.03461569547653198,0.0,0.0,0.0,1.507350308895111,1.7029080944647867,0.9658089493908883,4.852138392555418e-118,-0.9913252831320785,1.816180162165028e-176,0.9382176936276814,1.806588063288163,0.5,,,,,,,,,,no_recon_regularization
ablation,No Recon Regularization,no_recon_regularization_nonlinear_seed12,nonlinear,12,json,124,0.08216308057308197,0.03496665507555008,0.0032860729843378067,,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation\no_recon_regularization_nonlinear_seed12,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation,0.9513636365450197,0.9889972249306234,1.5662027299404144,0.9640327400143804,1.82303462912888,0.49,0.03496665507555008,0.0,0.0,0.0,1.5662027299404144,1.7951399914324528,0.9640327400143804,6.688890489008942e-116,-0.9889972249306234,2.699729507400376e-166,0.9513636365450197,1.82303462912888,0.49,,,,,,,,,,no_recon_regularization
ablation,No Recon Regularization,no_recon_regularization_nonlinear_seed13,nonlinear,13,json,190,0.10248228162527084,0.03416357934474945,0.004130469169467688,,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation\no_recon_regularization_nonlinear_seed13,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation,0.9287203935727152,0.9902872571814296,1.3954286241531373,0.9562344670563163,1.7573962343455225,0.56,0.03416357934474945,0.0,0.0,0.0,1.3954286241531373,1.699410352117579,0.9562344670563163,1.2446616153314344e-107,-0.9902872571814296,1.2495759428938684e-171,0.9287203935727152,1.7573962343455225,0.56,,,,,,,,,,no_recon_regularization
ablation,No Recon Regularization,no_recon_regularization_nonlinear_seed14,nonlinear,14,json,191,0.13368244469165802,0.040142230689525604,0.0037368866614997387,,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation\no_recon_regularization_nonlinear_seed14,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation,0.9415255262373937,0.9926798169954252,1.79967444896698,0.9584100437520747,1.9845683781189698,0.52,0.040142230689525604,0.0,0.0,0.0,1.79967444896698,2.029943012608924,0.9584100437520747,8.904969888418585e-110,-0.9926798169954252,9.732051229620596e-184,0.9415255262373937,1.9845683781189698,0.52,,,,,,,,,,no_recon_regularization
ablation,No Recon Regularization,no_recon_regularization_nonlinear_seed15,nonlinear,15,json,200,0.0997568666934967,0.03204160928726196,0.003123288741335273,,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation\no_recon_regularization_nonlinear_seed15,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation,0.9413007802619416,0.9908617715442887,1.4647443187236786,0.9602422880008464,1.8023636890181003,0.475,0.03204160928726196,0.0,0.0,0.0,1.4647443187236786,1.7805467107214485,0.9602422880008464,1.1268796573775868e-111,0.9908617715442887,3.071952921684647e-174,0.9413007802619416,1.8023636890181003,0.475,,,,,,,,,,no_recon_regularization
ablation,No Recon Regularization,no_recon_regularization_nonlinear_seed16,nonlinear,16,json,200,0.12287032604217529,0.03807782754302025,0.00933800358325243,,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation\no_recon_regularization_nonlinear_seed16,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation,0.8543461554217205,0.9915727893197331,1.4524794363975524,0.9634415867615265,1.9943387909949086,0.495,0.03807782754302025,0.0,0.0,0.0,1.4524794363975524,1.6927894731000506,0.9634415867615265,3.2628186569166366e-115,0.9915727893197331,1.0466969435830479e-177,0.8543461554217205,1.9943387909949086,0.495,,,,,,,,,,no_recon_regularization
ablation,No Recon Regularization,no_recon_regularization_nonlinear_seed17,nonlinear,17,json,198,0.11944520473480225,0.03775947168469429,0.0036544506438076496,,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation\no_recon_regularization_nonlinear_seed17,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation,0.9336351747021246,0.9922088052201307,1.3199851930141449,0.9703125083606788,1.8685655565545334,0.435,0.03775947168469429,0.0,0.0,0.0,1.3199851930141449,1.62807376091506,0.9703125083606788,5.125850933398165e-124,-0.9922088052201307,4.5643044535033485e-181,0.9336351747021246,1.8685655565545334,0.435,,,,,,,,,,no_recon_regularization
