year,entity_code,entity_name,duplicate_row_count,rcw_card,rcw_bank_card,rcw_credit_card,rcw_transfers,rcw_electronic,rcw_check,rcw_autogiro,rcw_check_s_including_money_orders,rcw_total,rcw_card_1,rcw_bank_card_1,rcw_credit_card_1,rcw_gireringar,rcw_electronic_1,rcw_check_1,rcw_autogiro_1,rcw_check_s_including_money_orders_1,rcw_total_1,rcw_amount_of_atm_s,rcw_amount_of_transactions_millions,rcw_transaction_value_billions_of_kronor,rcw_payment_terminals,rcw_amount_of_terminals,rcw_amount_of_transactions_millions_dup2,rcw_service_method,rcw_service_type,rcw_service_location_id,rcw_bank,rcw_name,rcw_address,rcw_postal_number,rcw_postal_region,rcw_municipality,rcw_county_1,rcw_support,rcw_x,rcw_y,rcw_county_match,rcw_number_of_atms,rcw_number_of_transactions_withdrawals_millions,rcw_transaction_value_withdrawals_sek_billions,rcw_number_of_payment_terminals,rcw_number_of_transactions_millions,rcw_transaction_value_sek_billions,rcw_unnamed_46,rcw_unnamed_47,rcw_unnamed_48,rcw_unnamed_49,rcw_unnamed_50,rcw_unnamed_51,rcw_unnamed_52,rcw_unnamed_53,rcw_unnamed_54,rcw_card_dup2,rcw_debet_cards,rcw_credit_cards,rcw_credit_transfers,rcw_electronic_dup2,rcw_paper_based_form,rcw_direct_debet,rcw_cheques_including_bank_drafts,rcw_total_dup2,rcw_cards,rcw_debet_cards_1,rcw_credit_cards_1,rcw_credit_transfers_1,rcw_electronic_1_dup2,rcw_paper_based_form_1,rcw_direct_debet_1,rcw_cheques_including_bank_drafts_1,rcw_total_1_dup2,conflicted_measure_count
2020,SE331,Västerbotten,1,3386.838,2835.838,551.0,1725.763601144,1691.643301144,34.1203,447.89,0.0,5560.491601144,1025.379167,771.379167,254.0,18674.1625981032,18106.5605981032,567.602,634.7,0.0,20334.2417651032,2414.0,65.0,83.64,236082.0,2811.644,726.0,,,,,,,,,,,,,,,2414.0,65.0,83.64,236082.0,2811.644,726.0,,,45.0,44.0,,,,0.224989624477935,1308.0206049,3386.838,2835.838,551.0,1725.763601144,1691.643301144,34.1203,447.89,0.0,5560.491601144,1025.379167,771.379167,254.0,18674.1625981032,18106.5605981032,567.602,634.7,0.0,20334.2417651032,0
2020,SE332,Norrbotten,1,3386.838,2835.838,551.0,1725.763601144,1691.643301144,34.1203,447.89,0.0,5560.491601144,1025.379167,771.379167,254.0,18674.1625981032,18106.5605981032,567.602,634.7,0.0,20334.2417651032,2414.0,65.0,83.64,236082.0,2811.644,726.0,,,,,,,,,,,,,,,2414.0,65.0,83.64,236082.0,2811.644,726.0,,,2.0,2.0,,,,0.0834171764143721,484.9618546,3386.838,2835.838,551.0,1725.763601144,1691.643301144,34.1203,447.89,0.0,5560.491601144,1025.379167,771.379167,254.0,18674.1625981032,18106.5605981032,567.602,634.7,0.0,20334.2417651032,0
2021,SE11,Stockholm region,1,3538.28,2969.64,568.64,1918.051085,1888.756085,29.295,470.32,0.0,5926.651085,1115.28,840.546,274.734,21849.539396,21116.289396,733.25,700.094,0.0,23664.913396,2304.0,58.15,79.156,269336.0,2906.813,903.0,,,,,,,,,,,,,,,2304.0,58.15,79.156,269336.0,2906.813,903.0,,,,,,,,,,3538.28,2969.64,568.64,1918.051085,1888.756085,29.295,470.32,0.0,5926.651085,1115.28,840.546,274.734,21849.539396,21116.289396,733.25,700.094,0.0,23664.913396,0
2021,SE110,Stockholm,1,3538.28,2969.64,568.64,1918.051085,1888.756085,29.295,470.32,0.0,5926.651085,1115.28,840.546,274.734,21849.539396,21116.289396,733.25,700.094,0.0,23664.913396,2304.0,58.15,79.156,269336.0,2906.813,903.0,,,,,,,,,,,,,,,2304.0,58.15,79.156,269336.0,2906.813,903.0,,,,,,,,,,3538.28,2969.64,568.64,1918.051085,1888.756085,29.295,470.32,0.0,5926.651085,1115.28,840.546,274.734,21849.539396,21116.289396,733.25,700.094,0.0,23664.913396,0
2021,SE12,Östra Mellansverige,1,3538.28,2969.64,568.64,1918.051085,1888.756085,29.295,470.32,0.0,5926.651085,1115.28,840.546,274.734,21849.539396,21116.289396,733.25,700.094,0.0,23664.913396,2304.0,58.15,79.156,269336.0,2906.813,903.0,,,,,,,,,,,,,,,2304.0,58.15,79.156,269336.0,2906.813,903.0,,,1029.0,962.0,,,,1.0,5334.6301284,3538.28,2969.64,568.64,1918.051085,1888.756085,29.295,470.32,0.0,5926.651085,1115.28,840.546,274.734,21849.539396,21116.289396,733.25,700.094,0.0,23664.913396,0
2021,SE121,Uppsala,1,3538.28,2969.64,568.64,1918.051085,1888.756085,29.295,470.32,0.0,5926.651085,1115.28,840.546,274.734,21849.539396,21116.289396,733.25,700.094,0.0,23664.913396,2304.0,58.15,79.156,269336.0,2906.813,903.0,,,,,,,,,,,,,,,2304.0,58.15,79.156,269336.0,2906.813,903.0,,,905.0,840.0,,,,0.0355897472142368,1559.8986204,3538.28,2969.64,568.64,1918.051085,1888.756085,29.295,470.32,0.0,5926.651085,1115.28,840.546,274.734,21849.539396,21116.289396,733.25,700.094,0.0,23664.913396,0
2021,SE122,Södermanland,1,3538.28,2969.64,568.64,1918.051085,1888.756085,29.295,470.32,0.0,5926.651085,1115.28,840.546,274.734,21849.539396,21116.289396,733.25,700.094,0.0,23664.913396,2304.0,58.15,79.156,269336.0,2906.813,903.0,,,,,,,,,,,,,,,2304.0,58.15,79.156,269336.0,2906.813,903.0,,,124.0,122.0,,,,0.0406108807460643,1779.9749031,3538.28,2969.64,568.64,1918.051085,1888.756085,29.295,470.32,0.0,5926.651085,1115.28,840.546,274.734,21849.539396,21116.289396,733.25,700.094,0.0,23664.913396,0
2021,SE123,Östergötland,1,3538.28,2969.64,568.64,1918.051085,1888.756085,29.295,470.32,0.0,5926.651085,1115.28,840.546,274.734,21849.539396,21116.289396,733.25,700.094,0.0,23664.913396,2304.0,58.15,79.156,269336.0,2906.813,903.0,,,,,,,,,,,,,,,2304.0,58.15,79.156,269336.0,2906.813,903.0,,,,,,,,0.0043087048893452,188.8505353,3538.28,2969.64,568.64,1918.051085,1888.756085,29.295,470.32,0.0,5926.651085,1115.28,840.546,274.734,21849.539396,21116.289396,733.25,700.094,0.0,23664.913396,0
2021,SE124,Örebro,1,3538.28,2969.64,568.64,1918.051085,1888.756085,29.295,470.32,0.0,5926.651085,1115.28,840.546,274.734,21849.539396,21116.289396,733.25,700.094,0.0,23664.913396,2304.0,58.15,79.156,269336.0,2906.813,903.0,,,,,,,,,,,,,,,2304.0,58.15,79.156,269336.0,2906.813,903.0,,,2021.0,2022.0,,,,0.0369284371640429,1618.5734009,3538.28,2969.64,568.64,1918.051085,1888.756085,29.295,470.32,0.0,5926.651085,1115.28,840.546,274.734,21849.539396,21116.289396,733.25,700.094,0.0,23664.913396,0
2021,SE125,Västmanland,1,3538.28,2969.64,568.64,1918.051085,1888.756085,29.295,470.32,0.0,5926.651085,1115.28,840.546,274.734,21849.539396,21116.289396,733.25,700.094,0.0,23664.913396,2304.0,58.15,79.156,269336.0,2906.813,903.0,,,,,,,,,,,,,,,2304.0,58.15,79.156,269336.0,2906.813,903.0,,,41583.0,42918.0,,,,0.00427407412046544,187.3326687,3538.28,2969.64,568.64,1918.051085,1888.756085,29.295,470.32,0.0,5926.651085,1115.28,840.546,274.734,21849.539396,21116.289396,733.25,700.094,0.0,23664.913396,0
2021,SE21,Småland med öarna,1,3538.28,2969.64,568.64,1918.051085,1888.756085,29.295,470.32,0.0,5926.651085,1115.28,840.546,274.734,21849.539396,21116.289396,733.25,700.094,0.0,23664.913396,2304.0,58.15,79.156,269336.0,2906.813,903.0,,,,,,,,,,,,,,,2304.0,58.15,79.156,269336.0,2906.813,903.0,,,39554.0,41002.0,,,,,,3538.28,2969.64,568.64,1918.051085,1888.756085,29.295,470.32,0.0,5926.651085,1115.28,840.546,274.734,21849.539396,21116.289396,733.25,700.094,0.0,23664.913396,0
2021,SE211,Jönköping,1,3538.28,2969.64,568.64,1918.051085,1888.756085,29.295,470.32,0.0,5926.651085,1115.28,840.546,274.734,21849.539396,21116.289396,733.25,700.094,0.0,23664.913396,2304.0,58.15,79.156,269336.0,2906.813,903.0,,,,,,,,,,,,,,,2304.0,58.15,79.156,269336.0,2906.813,903.0,,,2029.0,1916.0,,,,,,3538.28,2969.64,568.64,1918.051085,1888.756085,29.295,470.32,0.0,5926.651085,1115.28,840.546,274.734,21849.539396,21116.289396,733.25,700.094,0.0,23664.913396,0
2021,SE212,Kronoberg,1,3538.28,2969.64,568.64,1918.051085,1888.756085,29.295,470.32,0.0,5926.651085,1115.28,840.546,274.734,21849.539396,21116.289396,733.25,700.094,0.0,23664.913396,2304.0,58.15,79.156,269336.0,2906.813,903.0,,,,,,,,,,,,,,,2304.0,58.15,79.156,269336.0,2906.813,903.0,,,,,,,,,,3538.28,2969.64,568.64,1918.051085,1888.756085,29.295,470.32,0.0,5926.651085,1115.28,840.546,274.734,21849.539396,21116.289396,733.25,700.094,0.0,23664.913396,0
2021,SE213,Kalmar,1,3538.28,2969.64,568.64,1918.051085,1888.756085,29.295,470.32,0.0,5926.651085,1115.28,840.546,274.734,21849.539396,21116.289396,733.25,700.094,0.0,23664.913396,2304.0,58.15,79.156,269336.0,2906.813,903.0,,,,,,,,,,,,,,,2304.0,58.15,79.156,269336.0,2906.813,903.0,,,2021.0,2022.0,,,,1.0,5277.576613,3538.28,2969.64,568.64,1918.051085,1888.756085,29.295,470.32,0.0,5926.651085,1115.28,840.546,274.734,21849.539396,21116.289396,733.25,700.094,0.0,23664.913396,0
2021,SE214,Gotland,1,3538.28,2969.64,568.64,1918.051085,1888.756085,29.295,470.32,0.0,5926.651085,1115.28,840.546,274.734,21849.539396,21116.289396,733.25,700.094,0.0,23664.913396,2304.0,58.15,79.156,269336.0,2906.813,903.0,,,,,,,,,,,,,,,2304.0,58.15,79.156,269336.0,2906.813,903.0,,,61.0,65.0,,,,,2816.4766983,3538.28,2969.64,568.64,1918.051085,1888.756085,29.295,470.32,0.0,5926.651085,1115.28,840.546,274.734,21849.539396,21116.289396,733.25,700.094,0.0,23664.913396,0
2021,SE22,Sydsverige,1,3538.28,2969.64,568.64,1918.051085,1888.756085,29.295,470.32,0.0,5926.651085,1115.28,840.546,274.734,21849.539396,21116.289396,733.25,700.094,0.0,23664.913396,2304.0,58.15,79.156,269336.0,2906.813,903.0,,,,,,,,,,,,,,,2304.0,58.15,79.156,269336.0,2906.813,903.0,,,,,,,,,1407.3293814,3538.28,2969.64,568.64,1918.051085,1888.756085,29.295,470.32,0.0,5926.651085,1115.28,840.546,274.734,21849.539396,21116.289396,733.25,700.094,0.0,23664.913396,0
2021,SE221,Blekinge,1,3538.28,2969.64,568.64,1918.051085,1888.756085,29.295,470.32,0.0,5926.651085,1115.28,840.546,274.734,21849.539396,21116.289396,733.25,700.094,0.0,23664.913396,2304.0,58.15,79.156,269336.0,2906.813,903.0,,,,,,,,,,,,,,,2304.0,58.15,79.156,269336.0,2906.813,903.0,,,2021.0,2022.0,,,,,1053.7705333,3538.28,2969.64,568.64,1918.051085,1888.756085,29.295,470.32,0.0,5926.651085,1115.28,840.546,274.734,21849.539396,21116.289396,733.25,700.094,0.0,23664.913396,0
2021,SE224,Skåne,1,3538.28,2969.64,568.64,1918.051085,1888.756085,29.295,470.32,0.0,5926.651085,1115.28,840.546,274.734,21849.539396,21116.289396,733.25,700.094,0.0,23664.913396,2304.0,58.15,79.156,269336.0,2906.813,903.0,,,,,,,,,,,,,,,2304.0,58.15,79.156,269336.0,2906.813,903.0,,,2304.0,2128.0,,,,,,3538.28,2969.64,568.64,1918.051085,1888.756085,29.295,470.32,0.0,5926.651085,1115.28,840.546,274.734,21849.539396,21116.289396,733.25,700.094,0.0,23664.913396,0
2021,SE23,Västsverige,1,3538.28,2969.64,568.64,1918.051085,1888.756085,29.295,470.32,0.0,5926.651085,1115.28,840.546,274.734,21849.539396,21116.289396,733.25,700.094,0.0,23664.913396,2304.0,58.15,79.156,269336.0,2906.813,903.0,,,,,,,,,,,,,,,2304.0,58.15,79.156,269336.0,2906.813,903.0,,,58.15,56.809,,,,,,3538.28,2969.64,568.64,1918.051085,1888.756085,29.295,470.32,0.0,5926.651085,1115.28,840.546,274.734,21849.539396,21116.289396,733.25,700.094,0.0,23664.913396,0
2021,SE231,Halland,1,3538.28,2969.64,568.64,1918.051085,1888.756085,29.295,470.32,0.0,5926.651085,1115.28,840.546,274.734,21849.539396,21116.289396,733.25,700.094,0.0,23664.913396,2304.0,58.15,79.156,269336.0,2906.813,903.0,,,,,,,,,,,,,,,2304.0,58.15,79.156,269336.0,2906.813,903.0,,,79.156,82.353,,,,,,3538.28,2969.64,568.64,1918.051085,1888.756085,29.295,470.32,0.0,5926.651085,1115.28,840.546,274.734,21849.539396,21116.289396,733.25,700.094,0.0,23664.913396,0
2021,SE232,Västra Götaland,1,3538.28,2969.64,568.64,1918.051085,1888.756085,29.295,470.32,0.0,5926.651085,1115.28,840.546,274.734,21849.539396,21116.289396,733.25,700.094,0.0,23664.913396,2304.0,58.15,79.156,269336.0,2906.813,903.0,,,,,,,,,,,,,,,2304.0,58.15,79.156,269336.0,2906.813,903.0,,,,,,,,2021.0,2022.0,3538.28,2969.64,568.64,1918.051085,1888.756085,29.295,470.32,0.0,5926.651085,1115.28,840.546,274.734,21849.539396,21116.289396,733.25,700.094,0.0,23664.913396,0
2021,SE31,Norra Mellansverige,1,3538.28,2969.64,568.64,1918.051085,1888.756085,29.295,470.32,0.0,5926.651085,1115.28,840.546,274.734,21849.539396,21116.289396,733.25,700.094,0.0,23664.913396,2304.0,58.15,79.156,269336.0,2906.813,903.0,,,,,,,,,,,,,,,2304.0,58.15,79.156,269336.0,2906.813,903.0,,,2021.0,2022.0,,,,0.435019064950118,0.637229650680865,3538.28,2969.64,568.64,1918.051085,1888.756085,29.295,470.32,0.0,5926.651085,1115.28,840.546,274.734,21849.539396,21116.289396,733.25,700.094,0.0,23664.913396,0
2021,SE311,Värmland,1,3538.28,2969.64,568.64,1918.051085,1888.756085,29.295,470.32,0.0,5926.651085,1115.28,840.546,274.734,21849.539396,21116.289396,733.25,700.094,0.0,23664.913396,2304.0,58.15,79.156,269336.0,2906.813,903.0,,,,,,,,,,,,,,,2304.0,58.15,79.156,269336.0,2906.813,903.0,,,275066.0,207450.0,,,,0.442585590053682,0.282759497649481,3538.28,2969.64,568.64,1918.051085,1888.756085,29.295,470.32,0.0,5926.651085,1115.28,840.546,274.734,21849.539396,21116.289396,733.25,700.094,0.0,23664.913396,0
2021,SE312,Dalarna,1,3538.28,2969.64,568.64,1918.051085,1888.756085,29.295,470.32,0.0,5926.651085,1115.28,840.546,274.734,21849.539396,21116.289396,733.25,700.094,0.0,23664.913396,2304.0,58.15,79.156,269336.0,2906.813,903.0,,,,,,,,,,,,,,,2304.0,58.15,79.156,269336.0,2906.813,903.0,,,2906.813,3037.139,,,,0.1223953449962,0.0800108516696541,3538.28,2969.64,568.64,1918.051085,1888.756085,29.295,470.32,0.0,5926.651085,1115.28,840.546,274.734,21849.539396,21116.289396,733.25,700.094,0.0,23664.913396,0
2021,SE313,Gävleborg,1,3538.28,2969.64,568.64,1918.051085,1888.756085,29.295,470.32,0.0,5926.651085,1115.28,840.546,274.734,21849.539396,21116.289396,733.25,700.094,0.0,23664.913396,2304.0,58.15,79.156,269336.0,2906.813,903.0,,,,,,,,,,,,,,,2304.0,58.15,79.156,269336.0,2906.813,903.0,,,903.0,965.0,,,,,,3538.28,2969.64,568.64,1918.051085,1888.756085,29.295,470.32,0.0,5926.651085,1115.28,840.546,274.734,21849.539396,21116.289396,733.25,700.094,0.0,23664.913396,0
2021,SE32,Mellersta Norrland,1,3538.28,2969.64,568.64,1918.051085,1888.756085,29.295,470.32,0.0,5926.651085,1115.28,840.546,274.734,21849.539396,21116.289396,733.25,700.094,0.0,23664.913396,2304.0,58.15,79.156,269336.0,2906.813,903.0,,,,,,,,,,,,,,,2304.0,58.15,79.156,269336.0,2906.813,903.0,,,,,,,,,,3538.28,2969.64,568.64,1918.051085,1888.756085,29.295,470.32,0.0,5926.651085,1115.28,840.546,274.734,21849.539396,21116.289396,733.25,700.094,0.0,23664.913396,0
2021,SE321,Västernorrland,1,3538.28,2969.64,568.64,1918.051085,1888.756085,29.295,470.32,0.0,5926.651085,1115.28,840.546,274.734,21849.539396,21116.289396,733.25,700.094,0.0,23664.913396,2304.0,58.15,79.156,269336.0,2906.813,903.0,,,,,,,,,,,,,,,2304.0,58.15,79.156,269336.0,2906.813,903.0,,,2021.0,2022.0,,,,1.0,6796.0,3538.28,2969.64,568.64,1918.051085,1888.756085,29.295,470.32,0.0,5926.651085,1115.28,840.546,274.734,21849.539396,21116.289396,733.25,700.094,0.0,23664.913396,0
2021,SE322,Jämtland,1,3538.28,2969.64,568.64,1918.051085,1888.756085,29.295,470.32,0.0,5926.651085,1115.28,840.546,274.734,21849.539396,21116.289396,733.25,700.094,0.0,23664.913396,2304.0,58.15,79.156,269336.0,2906.813,903.0,,,,,,,,,,,,,,,2304.0,58.15,79.156,269336.0,2906.813,903.0,,,5926.651085,6486.574,,,,1.65972324492223,2589.0,3538.28,2969.64,568.64,1918.051085,1888.756085,29.295,470.32,0.0,5926.651085,1115.28,840.546,274.734,21849.539396,21116.289396,733.25,700.094,0.0,23664.913396,0
2021,SE33,Övre Norrland,1,3538.28,2969.64,568.64,1918.051085,1888.756085,29.295,470.32,0.0,5926.651085,1115.28,840.546,274.734,21849.539396,21116.289396,733.25,700.094,0.0,23664.913396,2304.0,58.15,79.156,269336.0,2906.813,903.0,,,,,,,,,,,,,,,2304.0,58.15,79.156,269336.0,2906.813,903.0,,,0.0,0.0,,,,0.994936452730515,1552.0,3538.28,2969.64,568.64,1918.051085,1888.756085,29.295,470.32,0.0,5926.651085,1115.28,840.546,274.734,21849.539396,21116.289396,733.25,700.094,0.0,23664.913396,0
2021,SE331,Västerbotten,1,3538.28,2969.64,568.64,1918.051085,1888.756085,29.295,470.32,0.0,5926.651085,1115.28,840.546,274.734,21849.539396,21116.289396,733.25,700.094,0.0,23664.913396,2304.0,58.15,79.156,269336.0,2906.813,903.0,,,,,,,,,,,,,,,2304.0,58.15,79.156,269336.0,2906.813,903.0,,,568.64,615.897,,,,0.814796540863714,1271.0,3538.28,2969.64,568.64,1918.051085,1888.756085,29.295,470.32,0.0,5926.651085,1115.28,840.546,274.734,21849.539396,21116.289396,733.25,700.094,0.0,23664.913396,0
2021,SE332,Norrbotten,1,3538.28,2969.64,568.64,1918.051085,1888.756085,29.295,470.32,0.0,5926.651085,1115.28,840.546,274.734,21849.539396,21116.289396,733.25,700.094,0.0,23664.913396,2304.0,58.15,79.156,269336.0,2906.813,903.0,,,,,,,,,,,,,,,2304.0,58.15,79.156,269336.0,2906.813,903.0,,,2969.64,3249.429,,,,0.809668002447578,1263.0,3538.28,2969.64,568.64,1918.051085,1888.756085,29.295,470.32,0.0,5926.651085,1115.28,840.546,274.734,21849.539396,21116.289396,733.25,700.094,0.0,23664.913396,0
2022,SE11,Stockholm region,1,3865.326,3249.429,615.897,2132.13,2104.404,27.726,489.118,0.0,6486.574,1245.73,922.326,323.404,24202.15,23262.207,939.943,757.968,0.0,26205.848,2128.0,56.809,82.353,245960.0,3037.139,965.0,,,,,,,,,,,,,,,2128.0,56.809,82.353,245960.0,3037.139,965.0,,,29.295,27.726,,,,0.0775691435440672,121.0,3865.326,3249.429,615.897,2132.13,2104.404,27.726,489.118,0.0,6486.574,1245.73,922.326,323.404,24202.15,23262.207,939.943,757.968,0.0,26205.848,0
2022,SE110,Stockholm,1,3865.326,3249.429,615.897,2132.13,2104.404,27.726,489.118,0.0,6486.574,1245.73,922.326,323.404,24202.15,23262.207,939.943,757.968,0.0,26205.848,2128.0,56.809,82.353,245960.0,3037.139,965.0,,,,,,,,,,,,,,,2128.0,56.809,82.353,245960.0,3037.139,965.0,,,1888.756085,2104.404,,,,,,3865.326,3249.429,615.897,2132.13,2104.404,27.726,489.118,0.0,6486.574,1245.73,922.326,323.404,24202.15,23262.207,939.943,757.968,0.0,26205.848,0
2022,SE12,Östra Mellansverige,1,3865.326,3249.429,615.897,2132.13,2104.404,27.726,489.118,0.0,6486.574,1245.73,922.326,323.404,24202.15,23262.207,939.943,757.968,0.0,26205.848,2128.0,56.809,82.353,245960.0,3037.139,965.0,,,,,,,,,,,,,,,2128.0,56.809,82.353,245960.0,3037.139,965.0,,,470.32,489.118,,,,,,3865.326,3249.429,615.897,2132.13,2104.404,27.726,489.118,0.0,6486.574,1245.73,922.326,323.404,24202.15,23262.207,939.943,757.968,0.0,26205.848,0
2022,SE121,Uppsala,1,3865.326,3249.429,615.897,2132.13,2104.404,27.726,489.118,0.0,6486.574,1245.73,922.326,323.404,24202.15,23262.207,939.943,757.968,0.0,26205.848,2128.0,56.809,82.353,245960.0,3037.139,965.0,,,,,,,,,,,,,,,2128.0,56.809,82.353,245960.0,3037.139,965.0,,,,,,,,,,3865.326,3249.429,615.897,2132.13,2104.404,27.726,489.118,0.0,6486.574,1245.73,922.326,323.404,24202.15,23262.207,939.943,757.968,0.0,26205.848,0
2022,SE122,Södermanland,1,3865.326,3249.429,615.897,2132.13,2104.404,27.726,489.118,0.0,6486.574,1245.73,922.326,323.404,24202.15,23262.207,939.943,757.968,0.0,26205.848,2128.0,56.809,82.353,245960.0,3037.139,965.0,,,,,,,,,,,,,,,2128.0,56.809,82.353,245960.0,3037.139,965.0,,,2021.0,2022.0,,,,1.0,4935.9028488,3865.326,3249.429,615.897,2132.13,2104.404,27.726,489.118,0.0,6486.574,1245.73,922.326,323.404,24202.15,23262.207,939.943,757.968,0.0,26205.848,0
2022,SE123,Östergötland,1,3865.326,3249.429,615.897,2132.13,2104.404,27.726,489.118,0.0,6486.574,1245.73,922.326,323.404,24202.15,23262.207,939.943,757.968,0.0,26205.848,2128.0,56.809,82.353,245960.0,3037.139,965.0,,,,,,,,,,,,,,,2128.0,56.809,82.353,245960.0,3037.139,965.0,,,767.718779,902.945977,,,,0.959453233016652,2702.2776739,3865.326,3249.429,615.897,2132.13,2104.404,27.726,489.118,0.0,6486.574,1245.73,922.326,323.404,24202.15,23262.207,939.943,757.968,0.0,26205.848,0
2022,SE124,Örebro,1,3865.326,3249.429,615.897,2132.13,2104.404,27.726,489.118,0.0,6486.574,1245.73,922.326,323.404,24202.15,23262.207,939.943,757.968,0.0,26205.848,2128.0,56.809,82.353,245960.0,3037.139,965.0,,,,,,,,,,,,,,,2128.0,56.809,82.353,245960.0,3037.139,965.0,,,420.522988,458.077996,,,,0.496780922080601,1399.1718912,3865.326,3249.429,615.897,2132.13,2104.404,27.726,489.118,0.0,6486.574,1245.73,922.326,323.404,24202.15,23262.207,939.943,757.968,0.0,26205.848,0
2022,SE125,Västmanland,1,3865.326,3249.429,615.897,2132.13,2104.404,27.726,489.118,0.0,6486.574,1245.73,922.326,323.404,24202.15,23262.207,939.943,757.968,0.0,26205.848,2128.0,56.809,82.353,245960.0,3037.139,965.0,,,,,,,,,,,,,,,2128.0,56.809,82.353,245960.0,3037.139,965.0,,,258.110867,331.045107,,,,0.139590822369418,393.1542985,3865.326,3249.429,615.897,2132.13,2104.404,27.726,489.118,0.0,6486.574,1245.73,922.326,323.404,24202.15,23262.207,939.943,757.968,0.0,26205.848,0
2022,SE21,Småland med öarna,1,3865.326,3249.429,615.897,2132.13,2104.404,27.726,489.118,0.0,6486.574,1245.73,922.326,323.404,24202.15,23262.207,939.943,757.968,0.0,26205.848,2128.0,56.809,82.353,245960.0,3037.139,965.0,,,,,,,,,,,,,,,2128.0,56.809,82.353,245960.0,3037.139,965.0,,,89.084924,113.822874,,,,0.109249883723776,307.6997518,3865.326,3249.429,615.897,2132.13,2104.404,27.726,489.118,0.0,6486.574,1245.73,922.326,323.404,24202.15,23262.207,939.943,757.968,0.0,26205.848,0
2022,SE211,Jönköping,1,3865.326,3249.429,615.897,2132.13,2104.404,27.726,489.118,0.0,6486.574,1245.73,922.326,323.404,24202.15,23262.207,939.943,757.968,0.0,26205.848,2128.0,56.809,82.353,245960.0,3037.139,965.0,,,,,,,,,,,,,,,2128.0,56.809,82.353,245960.0,3037.139,965.0,,,0.241628952173086,0.176141579050784,,,,0.0474348797135937,133.5992334,3865.326,3249.429,615.897,2132.13,2104.404,27.726,489.118,0.0,6486.574,1245.73,922.326,323.404,24202.15,23262.207,939.943,757.968,0.0,26205.848,0
2022,SE212,Kronoberg,1,3865.326,3249.429,615.897,2132.13,2104.404,27.726,489.118,0.0,6486.574,1245.73,922.326,323.404,24202.15,23262.207,939.943,757.968,0.0,26205.848,2128.0,56.809,82.353,245960.0,3037.139,965.0,,,,,,,,,,,,,,,2128.0,56.809,82.353,245960.0,3037.139,965.0,,,,,,,,,,3865.326,3249.429,615.897,2132.13,2104.404,27.726,489.118,0.0,6486.574,1245.73,922.326,323.404,24202.15,23262.207,939.943,757.968,0.0,26205.848,0
2022,SE213,Kalmar,1,3865.326,3249.429,615.897,2132.13,2104.404,27.726,489.118,0.0,6486.574,1245.73,922.326,323.404,24202.15,23262.207,939.943,757.968,0.0,26205.848,2128.0,56.809,82.353,245960.0,3037.139,965.0,,,,,,,,,,,,,,,2128.0,56.809,82.353,245960.0,3037.139,965.0,,,121.0,121.0,,,,1.0,6136.2810654,3865.326,3249.429,615.897,2132.13,2104.404,27.726,489.118,0.0,6486.574,1245.73,922.326,323.404,24202.15,23262.207,939.943,757.968,0.0,26205.848,0
2022,SE214,Gotland,1,3865.326,3249.429,615.897,2132.13,2104.404,27.726,489.118,0.0,6486.574,1245.73,922.326,323.404,24202.15,23262.207,939.943,757.968,0.0,26205.848,2128.0,56.809,82.353,245960.0,3037.139,965.0,,,,,,,,,,,,,,,2128.0,56.809,82.353,245960.0,3037.139,965.0,,,42.0,41.0,,,,0.398596557219558,2445.9005068,3865.326,3249.429,615.897,2132.13,2104.404,27.726,489.118,0.0,6486.574,1245.73,922.326,323.404,24202.15,23262.207,939.943,757.968,0.0,26205.848,0
2022,SE22,Sydsverige,1,3865.326,3249.429,615.897,2132.13,2104.404,27.726,489.118,0.0,6486.574,1245.73,922.326,323.404,24202.15,23262.207,939.943,757.968,0.0,26205.848,2128.0,56.809,82.353,245960.0,3037.139,965.0,,,,,,,,,,,,,,,2128.0,56.809,82.353,245960.0,3037.139,965.0,,,0.0,0.0,,,,0.280054055947644,1718.4904008,3865.326,3249.429,615.897,2132.13,2104.404,27.726,489.118,0.0,6486.574,1245.73,922.326,323.404,24202.15,23262.207,939.943,757.968,0.0,26205.848,0
2022,SE221,Blekinge,1,3865.326,3249.429,615.897,2132.13,2104.404,27.726,489.118,0.0,6486.574,1245.73,922.326,323.404,24202.15,23262.207,939.943,757.968,0.0,26205.848,2128.0,56.809,82.353,245960.0,3037.139,965.0,,,,,,,,,,,,,,,2128.0,56.809,82.353,245960.0,3037.139,965.0,,,32.0,33.0,,,,0.0347756237248057,213.3930014,3865.326,3249.429,615.897,2132.13,2104.404,27.726,489.118,0.0,6486.574,1245.73,922.326,323.404,24202.15,23262.207,939.943,757.968,0.0,26205.848,0
2022,SE224,Skåne,1,3865.326,3249.429,615.897,2132.13,2104.404,27.726,489.118,0.0,6486.574,1245.73,922.326,323.404,24202.15,23262.207,939.943,757.968,0.0,26205.848,2128.0,56.809,82.353,245960.0,3037.139,965.0,,,,,,,,,,,,,,,2128.0,56.809,82.353,245960.0,3037.139,965.0,,,45.0,45.0,,,,0.207471879324193,1273.1057647,3865.326,3249.429,615.897,2132.13,2104.404,27.726,489.118,0.0,6486.574,1245.73,922.326,323.404,24202.15,23262.207,939.943,757.968,0.0,26205.848,0
